case:concept:name,concept:name,time:timestamp,timesincemidnight,month,weekday,hour,timesincelastevent,timesincecasestart,event_nr,open_cases,label,magnitude
13f4455f-2bbf-4571-b321-1a21611be98c,confirm order,2023-12-07 18:12:18,1092,12,3,18,0.05,0.05,2,82,regular,0.0
13f4455f-2bbf-4571-b321-1a21611be98c,send invoice,2023-12-07 18:12:20,1092,12,3,18,0.03,0.08,3,85,regular,0.0
147e567b-baf3-46b8-a573-96cff63db3dc,check availability,2023-12-07 18:12:19,1092,12,3,18,0.0,0.0,1,85,regular,0.0
147e567b-baf3-46b8-a573-96cff63db3dc,confirm order,2023-12-07 18:12:22,1092,12,3,18,0.05,0.05,2,86,regular,0.0
147e567b-baf3-46b8-a573-96cff63db3dc,send invoice,2023-12-07 18:12:26,1092,12,3,18,0.07,0.12,3,91,regular,0.0
1498c2d2-cf5d-46dd-8723-b468158d0741,check availability,2024-03-11 10:56:56,656,3,0,10,0.0,0.0,1,286,deviant,125.3
1498c2d2-cf5d-46dd-8723-b468158d0741,confirm order,2024-03-11 10:56:59,656,3,0,10,0.05,0.05,2,286,deviant,125.3
1498c2d2-cf5d-46dd-8723-b468158d0741,send invoice,2024-03-11 10:57:09,657,3,0,10,0.17,0.22,3,289,deviant,125.3
15412f23-030f-4376-a17f-bf5a981fdb21,check availability,2023-12-07 18:11:23,1091,12,3,18,0.0,0.0,1,33,regular,0.0
15412f23-030f-4376-a17f-bf5a981fdb21,confirm order,2023-12-07 18:11:28,1091,12,3,18,0.08,0.08,2,37,regular,0.0
15412f23-030f-4376-a17f-bf5a981fdb21,send invoice,2023-12-07 18:11:34,1091,12,3,18,0.1,0.18,3,41,regular,0.0
15d624d6-3e08-4073-8abb-75ef0a338d29,check availability,2023-12-08 02:25:59,145,12,4,2,0.0,0.0,1,246,regular,0.0
15d624d6-3e08-4073-8abb-75ef0a338d29,reject order,2023-12-08 02:26:01,146,12,4,2,0.03,0.03,2,245,regular,0.0
1618fdba-adbd-4959-b72a-2e770d5f773c,check availability,2023-12-08 02:25:21,145,12,4,2,0.0,0.0,1,203,regular,0.0
1618fdba-adbd-4959-b72a-2e770d5f773c,confirm order,2023-12-08 02:25:25,145,12,4,2,0.07,0.07,2,211,regular,0.0
1662ff12-3f96-4ff7-a973-49acfd4c3ae1,check availability,2023-12-08 02:25:03,145,12,4,2,0.0,0.0,1,188,regular,0.0
1662ff12-3f96-4ff7-a973-49acfd4c3ae1,confirm order,2023-12-08 02:25:07,145,12,4,2,0.07,0.07,2,189,regular,0.0
1662ff12-3f96-4ff7-a973-49acfd4c3ae1,send invoice,2023-12-08 02:25:19,145,12,4,2,0.2,0.27,3,200,regular,0.0
16ec6dfa-fd1a-467c-af69-323a71732c0b,check availability,2024-03-11 10:54:47,654,3,0,10,0.0,0.0,1,218,regular,0.0
16ec6dfa-fd1a-467c-af69-323a71732c0b,confirm order,2024-03-11 10:54:48,654,3,0,10,0.02,0.02,2,217,regular,0.0
16ec6dfa-fd1a-467c-af69-323a71732c0b,send invoice,2024-03-11 10:54:50,654,3,0,10,0.03,0.05,3,220,regular,0.0
17112ee7-250e-4f00-a8e0-0f79b8ae12b4,check availability,2023-12-08 02:25:09,145,12,4,2,0.0,0.0,1,192,regular,0.0
17112ee7-250e-4f00-a8e0-0f79b8ae12b4,confirm order,2023-12-08 02:25:14,145,12,4,2,0.08,0.08,2,200,regular,0.0
17112ee7-250e-4f00-a8e0-0f79b8ae12b4,send invoice,2023-12-08 02:25:24,145,12,4,2,0.17,0.25,3,210,regular,0.0
178bee9a-c86a-4c5b-a4bb-05c6db432ca0,check availability,2024-03-11 10:48:22,648,3,0,10,0.0,0.0,1,17,deviant,125.25
178bee9a-c86a-4c5b-a4bb-05c6db432ca0,confirm order,2024-03-11 10:48:27,648,3,0,10,0.08,0.08,2,21,deviant,125.25
178bee9a-c86a-4c5b-a4bb-05c6db432ca0,send invoice,2024-03-11 10:48:30,648,3,0,10,0.05,0.13,3,22,deviant,125.25
17bc071c-d060-4fd5-aaf5-6bf01c2e2f5d,check availability,2023-12-07 18:12:43,1092,12,3,18,0.0,0.0,1,107,regular,0.0
17bc071c-d060-4fd5-aaf5-6bf01c2e2f5d,reject order,2023-12-07 18:12:44,1092,12,3,18,0.02,0.02,2,105,regular,0.0
1810a624-aeb2-4ecc-ade8-1aa3e745c304,check availability,2023-12-08 02:26:24,146,12,4,2,0.0,0.0,1,274,deviant,1570.01
1810a624-aeb2-4ecc-ade8-1aa3e745c304,confirm order,2023-12-08 02:26:28,146,12,4,2,0.07,0.07,2,283,deviant,1570.01
18ca23f7-a85f-4c64-a552-d023f1cfa382,check availability,2023-12-07 18:12:07,1092,12,3,18,0.0,0.0,1,74,regular,0.0
18ca23f7-a85f-4c64-a552-d023f1cfa382,confirm order,2023-12-07 18:12:13,1092,12,3,18,0.1,0.1,2,77,regular,0.0
18ca23f7-a85f-4c64-a552-d023f1cfa382,send invoice,2023-12-07 18:12:16,1092,12,3,18,0.05,0.15,3,78,regular,0.0
18dc4e5b-288b-4830-b384-5ca5695e2893,check availability,2023-12-07 18:11:13,1091,12,3,18,0.0,0.0,1,24,regular,0.0
18dc4e5b-288b-4830-b384-5ca5695e2893,confirm order,2023-12-07 18:11:16,1091,12,3,18,0.05,0.05,2,28,regular,0.0
18dc4e5b-288b-4830-b384-5ca5695e2893,send invoice,2023-12-07 18:11:22,1091,12,3,18,0.1,0.15,3,32,regular,0.0
18f8e36b-c8ff-4443-947d-42f4a8881f02,check availability,2023-12-07 18:13:02,1093,12,3,18,0.0,0.0,1,126,deviant,1310.22
18f8e36b-c8ff-4443-947d-42f4a8881f02,confirm order,2023-12-07 18:13:07,1093,12,3,18,0.08,0.08,2,135,deviant,1310.22
18f8e36b-c8ff-4443-947d-42f4a8881f02,send invoice,2023-12-07 18:13:18,1093,12,3,18,0.18,0.27,3,131,deviant,1310.22
1918bd93-d8e2-4d85-9e8a-818544f546ff,check availability,2023-12-08 02:51:53,171,12,4,2,0.0,0.0,1,321,deviant,1148.05
1918bd93-d8e2-4d85-9e8a-818544f546ff,confirm order,2023-12-08 02:51:56,171,12,4,2,0.05,0.05,2,323,deviant,1148.05
193693ce-b2b5-4482-9494-3cb0e92225ff,check availability,2023-12-07 18:11:40,1091,12,3,18,0.0,0.0,1,47,regular,0.0
193693ce-b2b5-4482-9494-3cb0e92225ff,confirm order,2023-12-07 18:11:42,1091,12,3,18,0.03,0.03,2,49,regular,0.0
193693ce-b2b5-4482-9494-3cb0e92225ff,send invoice,2023-12-07 18:11:44,1091,12,3,18,0.03,0.07,3,50,regular,0.0
197f55b5-9ddb-4b70-8548-8e918d3193fe,check availability,2024-03-11 10:49:19,649,3,0,10,0.0,0.0,1,46,deviant,713.12
197f55b5-9ddb-4b70-8548-8e918d3193fe,confirm order,2024-03-11 10:49:22,649,3,0,10,0.05,0.05,2,47,deviant,713.12
197f55b5-9ddb-4b70-8548-8e918d3193fe,send invoice,2024-03-11 10:49:27,649,3,0,10,0.08,0.13,3,50,deviant,713.12
198b9ac4-daf4-411a-b075-ddbe5aba3c95,check availability,2024-03-11 10:50:34,650,3,0,10,0.0,0.0,1,80,regular,0.0
198b9ac4-daf4-411a-b075-ddbe5aba3c95,reject order,2024-03-11 10:50:36,650,3,0,10,0.03,0.03,2,80,regular,0.0
19d68140-db3b-4c7a-9af1-717a7639d282,check availability,2023-12-07 18:11:35,1091,12,3,18,0.0,0.0,1,43,regular,0.0
19d68140-db3b-4c7a-9af1-717a7639d282,confirm order,2023-12-07 18:11:37,1091,12,3,18,0.03,0.03,2,44,regular,0.0
19daa2d2-0caf-479d-9823-1a5b136c1768,check availability,2023-12-08 02:52:12,172,12,4,2,0.0,0.0,1,342,deviant,1701.26
19daa2d2-0caf-479d-9823-1a5b136c1768,confirm order,2023-12-08 02:52:16,172,12,4,2,0.07,0.07,2,350,deviant,1701.26
19daa2d2-0caf-479d-9823-1a5b136c1768,send invoice,2023-12-08 02:52:18,172,12,4,2,0.03,0.1,3,349,deviant,1701.26
1a094382-96a6-472e-8e7a-aecff5e6b097,check availability,2023-12-08 02:24:12,144,12,4,2,0.0,0.0,1,143,regular,0.0
1a094382-96a6-472e-8e7a-aecff5e6b097,reject order,2023-12-08 02:24:15,144,12,4,2,0.05,0.05,2,145,regular,0.0
1a119012-75f8-430e-a0ea-c6f87a43eab1,check availability,2024-03-11 10:56:52,656,3,0,10,0.0,0.0,1,285,regular,0.0
1a119012-75f8-430e-a0ea-c6f87a43eab1,reject order,2024-03-11 10:56:53,656,3,0,10,0.02,0.02,2,284,regular,0.0
1a19d5b5-6214-443f-a3bd-25fd130cb848,check availability,2023-12-08 02:24:43,144,12,4,2,0.0,0.0,1,171,regular,0.0
1a19d5b5-6214-443f-a3bd-25fd130cb848,confirm order,2023-12-08 02:24:45,144,12,4,2,0.03,0.03,2,171,regular,0.0
1a19d5b5-6214-443f-a3bd-25fd130cb848,send invoice,2023-12-08 02:24:48,144,12,4,2,0.05,0.08,3,175,regular,0.0
1a67a68e-711e-4e3f-ab49-4990673bb4aa,check availability,2023-12-08 02:51:59,171,12,4,2,0.0,0.0,1,326,deviant,1455.07
1a67a68e-711e-4e3f-ab49-4990673bb4aa,confirm order,2023-12-08 02:52:01,172,12,4,2,0.03,0.03,2,328,deviant,1455.07
1aa0abe2-ebf1-4251-bdf7-be566d670e52,check availability,2023-12-08 02:26:04,146,12,4,2,0.0,0.0,1,248,deviant,15.21
1aa0abe2-ebf1-4251-bdf7-be566d670e52,confirm order,2023-12-08 02:26:08,146,12,4,2,0.07,0.07,2,251,deviant,15.21
1aa0abe2-ebf1-4251-bdf7-be566d670e52,send invoice,2023-12-08 02:26:17,146,12,4,2,0.15,0.22,3,260,deviant,15.21
1aafe563-f5a0-49ed-af04-713c6944f29f,check availability,2024-03-11 10:57:27,657,3,0,10,0.0,0.0,1,302,regular,0.0
1aafe563-f5a0-49ed-af04-713c6944f29f,reject order,2024-03-11 10:57:28,657,3,0,10,0.02,0.02,2,301,regular,0.0
1b5ae6af-1008-4464-b8be-65120814a7f5,check availability,2023-12-07 18:13:06,1093,12,3,18,0.0,0.0,1,135,regular,0.0
1b5ae6af-1008-4464-b8be-65120814a7f5,reject order,2023-12-07 18:13:09,1093,12,3,18,0.05,0.05,2,133,regular,0.0
1b7784c6-0986-498d-b80d-b51b5098b5ef,check availability,2024-03-11 10:49:36,649,3,0,10,0.0,0.0,1,55,deviant,713.07
1b7784c6-0986-498d-b80d-b51b5098b5ef,confirm order,2024-03-11 10:49:41,649,3,0,10,0.08,0.08,2,59,deviant,713.07
1b79b69a-1b21-42e6-8a9c-308ff698f114,check availability,2024-03-11 10:50:05,650,3,0,10,0.0,0.0,1,67,deviant,1148.24
1b79b69a-1b21-42e6-8a9c-308ff698f114,confirm order,2024-03-11 10:50:07,650,3,0,10,0.03,0.03,2,67,deviant,1148.24
1b79b69a-1b21-42e6-8a9c-308ff698f114,send invoice,2024-03-11 10:50:16,650,3,0,10,0.15,0.18,3,72,deviant,1148.24
1bcdf04e-a689-4328-b96b-d8578eb43067,check availability,2024-03-11 10:56:39,656,3,0,10,0.0,0.0,1,275,regular,0.0
1bcdf04e-a689-4328-b96b-d8578eb43067,confirm order,2024-03-11 10:56:43,656,3,0,10,0.07,0.07,2,279,regular,0.0
1bf37bfb-bfff-4467-a830-6941c86a8d80,check availability,2024-03-11 10:52:25,652,3,0,10,0.0,0.0,1,139,deviant,1701.23
1bf37bfb-bfff-4467-a830-6941c86a8d80,confirm order,2024-03-11 10:52:29,652,3,0,10,0.07,0.07,2,142,deviant,1701.23
1bf37bfb-bfff-4467-a830-6941c86a8d80,send invoice,2024-03-11 10:52:33,652,3,0,10,0.07,0.13,3,146,deviant,1701.23
1c30a150-e21c-4e0b-8243-84861509ddff,check availability,2023-12-08 02:52:10,172,12,4,2,0.0,0.0,1,338,deviant,1701.28
1c30a150-e21c-4e0b-8243-84861509ddff,confirm order,2023-12-08 02:52:11,172,12,4,2,0.02,0.02,2,338,deviant,1701.28
1c30a150-e21c-4e0b-8243-84861509ddff,send invoice,2023-12-08 02:52:18,172,12,4,2,0.12,0.13,3,349,deviant,1701.28
1c41173f-605a-4bf4-bd98-82172d41da05,check availability,2023-12-08 02:51:46,171,12,4,2,0.0,0.0,1,314,deviant,1148.34
1c41173f-605a-4bf4-bd98-82172d41da05,confirm order,2023-12-08 02:51:51,171,12,4,2,0.08,0.08,2,317,deviant,1148.34
1c41173f-605a-4bf4-bd98-82172d41da05,send invoice,2023-12-08 02:52:00,172,12,4,2,0.15,0.23,3,326,deviant,1148.34
1cfadd1d-5580-471a-bfb2-ece7d95399a0,check availability,2024-03-11 10:56:09,656,3,0,10,0.0,0.0,1,259,regular,0.0
1cfadd1d-5580-471a-bfb2-ece7d95399a0,confirm order,2024-03-11 10:56:15,656,3,0,10,0.1,0.1,2,264,regular,0.0
1cfadd1d-5580-471a-bfb2-ece7d95399a0,send invoice,2024-03-11 10:56:22,656,3,0,10,0.12,0.22,3,266,regular,0.0
1d5166db-ae60-47a1-b243-46da2b8c2200,check availability,2024-03-11 10:53:32,653,3,0,10,0.0,0.0,1,181,regular,0.0
1d5166db-ae60-47a1-b243-46da2b8c2200,confirm order,2024-03-11 10:53:36,653,3,0,10,0.07,0.07,2,183,regular,0.0
1d5166db-ae60-47a1-b243-46da2b8c2200,send invoice,2024-03-11 10:53:39,653,3,0,10,0.05,0.12,3,184,regular,0.0
1d71c4cc-1b00-47ae-b497-3f8de40ff018,check availability,2024-03-11 10:55:50,655,3,0,10,0.0,0.0,1,248,regular,0.0
1d71c4cc-1b00-47ae-b497-3f8de40ff018,confirm order,2024-03-11 10:55:52,655,3,0,10,0.03,0.03,2,249,regular,0.0
1d9fc4f3-bc9a-4367-bea1-2ab331f9fadf,check availability,2024-03-11 10:52:39,652,3,0,10,0.0,0.0,1,150,deviant,1701.13
1d9fc4f3-bc9a-4367-bea1-2ab331f9fadf,confirm order,2024-03-11 10:52:40,652,3,0,10,0.02,0.02,2,151,deviant,1701.13
1d9fc4f3-bc9a-4367-bea1-2ab331f9fadf,send invoice,2024-03-11 10:52:48,652,3,0,10,0.13,0.15,3,156,deviant,1701.13
1dda5de4-90d7-45c3-80e0-e01b55c53c08,check availability,2023-12-08 02:24:24,144,12,4,2,0.0,0.0,1,155,regular,0.0
1dda5de4-90d7-45c3-80e0-e01b55c53c08,reject order,2023-12-08 02:24:29,144,12,4,2,0.08,0.08,2,155,regular,0.0
1df80a62-ed95-4971-b287-543526df06ee,check availability,2023-12-08 02:25:08,145,12,4,2,0.0,0.0,1,190,regular,0.0
1df80a62-ed95-4971-b287-543526df06ee,confirm order,2023-12-08 02:25:14,145,12,4,2,0.1,0.1,2,200,regular,0.0
1df80a62-ed95-4971-b287-543526df06ee,send invoice,2023-12-08 02:25:26,145,12,4,2,0.2,0.3,3,210,regular,0.0
1e71369b-154b-4421-99d3-88aec17fed0d,check availability,2023-12-07 18:12:12,1092,12,3,18,0.0,0.0,1,78,regular,0.0
1e71369b-154b-4421-99d3-88aec17fed0d,confirm order,2023-12-07 18:12:17,1092,12,3,18,0.08,0.08,2,82,regular,0.0
1e71369b-154b-4421-99d3-88aec17fed0d,send invoice,2023-12-07 18:12:24,1092,12,3,18,0.12,0.2,3,88,regular,0.0
1eb596c4-7ba5-49d9-a88b-c6a124bed657,check availability,2023-12-08 02:25:01,145,12,4,2,0.0,0.0,1,186,regular,0.0
1eb596c4-7ba5-49d9-a88b-c6a124bed657,reject order,2023-12-08 02:25:03,145,12,4,2,0.03,0.03,2,188,regular,0.0
1f161b88-3cd9-49d4-935f-d321d5c496a3,check availability,2023-12-07 18:12:10,1092,12,3,18,0.0,0.0,1,77,regular,0.0
1f161b88-3cd9-49d4-935f-d321d5c496a3,confirm order,2023-12-07 18:12:12,1092,12,3,18,0.03,0.03,2,78,regular,0.0
1f3e2567-fe2b-4f8c-b643-06360107d3d7,check availability,2024-03-11 10:52:38,652,3,0,10,0.0,0.0,1,148,deviant,1701.33
1f3e2567-fe2b-4f8c-b643-06360107d3d7,confirm order,2024-03-11 10:52:42,652,3,0,10,0.07,0.07,2,153,deviant,1701.33
1f3e2567-fe2b-4f8c-b643-06360107d3d7,send invoice,2024-03-11 10:52:44,652,3,0,10,0.03,0.1,3,153,deviant,1701.33
1f4523c7-81eb-433c-9863-f8489850ba9a,check availability,2024-03-11 10:51:08,651,3,0,10,0.0,0.0,1,100,deviant,1148.02
1f4523c7-81eb-433c-9863-f8489850ba9a,confirm order,2024-03-11 10:51:13,651,3,0,10,0.08,0.08,2,103,deviant,1148.02
2078a7d9-c15f-4e84-9f33-a62dda994163,check availability,2023-12-07 18:11:51,1091,12,3,18,0.0,0.0,1,60,regular,0.0
2078a7d9-c15f-4e84-9f33-a62dda994163,reject order,2023-12-07 18:11:55,1091,12,3,18,0.07,0.07,2,61,regular,0.0
20903397-1221-49cb-a498-335d036356b2,check availability,2024-03-11 10:53:25,653,3,0,10,0.0,0.0,1,174,deviant,1701.35
20903397-1221-49cb-a498-335d036356b2,confirm order,2024-03-11 10:53:26,653,3,0,10,0.02,0.02,2,176,deviant,1701.35
20903397-1221-49cb-a498-335d036356b2,send invoice,2024-03-11 10:53:30,653,3,0,10,0.07,0.08,3,178,deviant,1701.35
20adc4b8-11ea-467d-afb1-dd9a74063bf6,check availability,2023-12-07 18:10:57,1090,12,3,18,0.0,0.0,1,14,regular,0.0
20adc4b8-11ea-467d-afb1-dd9a74063bf6,confirm order,2023-12-07 18:11:00,1091,12,3,18,0.05,0.05,2,15,regular,0.0
20afd1f6-0d73-489a-9ab8-a32f48386a78,check availability,2024-03-11 10:56:05,656,3,0,10,0.0,0.0,1,257,regular,0.0
20afd1f6-0d73-489a-9ab8-a32f48386a78,confirm order,2024-03-11 10:56:10,656,3,0,10,0.08,0.08,2,260,regular,0.0
20afd1f6-0d73-489a-9ab8-a32f48386a78,send invoice,2024-03-11 10:56:13,656,3,0,10,0.05,0.13,3,262,regular,0.0
20ecec5e-962e-4844-ac83-058721ffa186,check availability,2023-12-08 02:24:56,144,12,4,2,0.0,0.0,1,180,regular,0.0
20ecec5e-962e-4844-ac83-058721ffa186,confirm order,2023-12-08 02:24:59,144,12,4,2,0.05,0.05,2,183,regular,0.0
20ecec5e-962e-4844-ac83-058721ffa186,send invoice,2023-12-08 02:25:08,145,12,4,2,0.15,0.2,3,190,regular,0.0
20f128de-bfde-444e-90f6-1e70281b49f7,check availability,2024-03-11 10:49:22,649,3,0,10,0.0,0.0,1,47,deviant,713.13
20f128de-bfde-444e-90f6-1e70281b49f7,confirm order,2024-03-11 10:49:26,649,3,0,10,0.07,0.07,2,48,deviant,713.13
20f128de-bfde-444e-90f6-1e70281b49f7,send invoice,2024-03-11 10:49:32,649,3,0,10,0.1,0.17,3,54,deviant,713.13
20f5cf3b-f1dc-436f-bbf9-5171fa0aafc0,check availability,2024-03-11 10:56:03,656,3,0,10,0.0,0.0,1,257,regular,0.0
20f5cf3b-f1dc-436f-bbf9-5171fa0aafc0,confirm order,2024-03-11 10:56:09,656,3,0,10,0.1,0.1,2,259,regular,0.0
20f5cf3b-f1dc-436f-bbf9-5171fa0aafc0,send invoice,2024-03-11 10:56:18,656,3,0,10,0.15,0.25,3,265,regular,0.0
213c9020-8e3d-465a-a999-b5684d926afe,check availability,2023-12-08 02:25:00,145,12,4,2,0.0,0.0,1,184,regular,0.0
213c9020-8e3d-465a-a999-b5684d926afe,confirm order,2023-12-08 02:25:06,145,12,4,2,0.1,0.1,2,189,regular,0.0
213c9020-8e3d-465a-a999-b5684d926afe,send invoice,2023-12-08 02:25:11,145,12,4,2,0.08,0.18,3,195,regular,0.0
217d93ac-649f-43fe-9ab8-0cf2e36e57f1,check availability,2023-12-08 02:25:52,145,12,4,2,0.0,0.0,1,239,regular,0.0
217d93ac-649f-43fe-9ab8-0cf2e36e57f1,reject order,2023-12-08 02:25:57,145,12,4,2,0.08,0.08,2,243,regular,0.0
21c77510-6908-45e4-aa53-db917352fea9,check availability,2023-12-07 18:12:01,1092,12,3,18,0.0,0.0,1,66,regular,0.0
21c77510-6908-45e4-aa53-db917352fea9,confirm order,2023-12-07 18:12:05,1092,12,3,18,0.07,0.07,2,70,regular,0.0
21c77510-6908-45e4-aa53-db917352fea9,send invoice,2023-12-07 18:12:07,1092,12,3,18,0.03,0.1,3,74,regular,0.0
21cca6d7-4fd5-49ac-946a-5ebb31f7bf47,check availability,2024-03-11 10:48:15,648,3,0,10,0.0,0.0,1,14,deviant,125.11
21cca6d7-4fd5-49ac-946a-5ebb31f7bf47,confirm order,2024-03-11 10:48:16,648,3,0,10,0.02,0.02,2,14,deviant,125.11
21d05638-84ca-40be-9920-a6042eafc158,check availability,2023-12-08 02:51:57,171,12,4,2,0.0,0.0,1,325,deviant,1455.29
21d05638-84ca-40be-9920-a6042eafc158,confirm order,2023-12-08 02:52:02,172,12,4,2,0.08,0.08,2,330,deviant,1455.29
21d05638-84ca-40be-9920-a6042eafc158,send invoice,2023-12-08 02:52:11,172,12,4,2,0.15,0.23,3,338,deviant,1455.29
21fc319e-fbba-47e4-961c-3bb23f227079,check availability,2024-03-11 10:53:22,653,3,0,10,0.0,0.0,1,172,deviant,1701.09
21fc319e-fbba-47e4-961c-3bb23f227079,confirm order,2024-03-11 10:53:27,653,3,0,10,0.08,0.08,2,176,deviant,1701.09
21fc319e-fbba-47e4-961c-3bb23f227079,send invoice,2024-03-11 10:53:28,653,3,0,10,0.02,0.1,3,177,deviant,1701.09
2204789b-edac-439f-8eec-beb2b235bb1b,check availability,2023-12-08 02:25:22,145,12,4,2,0.0,0.0,1,204,regular,0.0
2204789b-edac-439f-8eec-beb2b235bb1b,confirm order,2023-12-08 02:25:25,145,12,4,2,0.05,0.05,2,211,regular,0.0
229c52db-c6b0-4c13-a682-98696680b379,check availability,2023-12-07 18:10:58,1090,12,3,18,0.0,0.0,1,15,regular,0.0
229c52db-c6b0-4c13-a682-98696680b379,confirm order,2023-12-07 18:11:01,1091,12,3,18,0.05,0.05,2,16,regular,0.0
22a3d35a-1f40-45df-b9f1-6d6dc0288c90,check availability,2024-03-11 10:51:25,651,3,0,10,0.0,0.0,1,110,deviant,1455.25
22a3d35a-1f40-45df-b9f1-6d6dc0288c90,confirm order,2024-03-11 10:51:29,651,3,0,10,0.07,0.07,2,111,deviant,1455.25
22a3d35a-1f40-45df-b9f1-6d6dc0288c90,send invoice,2024-03-11 10:51:35,651,3,0,10,0.1,0.17,3,115,deviant,1455.25
23124844-0873-4fe3-a36a-71bd85790f56,check availability,2023-12-08 02:26:01,146,12,4,2,0.0,0.0,1,245,deviant,15.34
23124844-0873-4fe3-a36a-71bd85790f56,confirm order,2023-12-08 02:26:06,146,12,4,2,0.08,0.08,2,251,deviant,15.34
23124844-0873-4fe3-a36a-71bd85790f56,send invoice,2023-12-08 02:26:09,146,12,4,2,0.05,0.13,3,254,deviant,15.34
2314b920-3c56-48a6-b359-2b569f225c09,check availability,2024-03-11 10:49:08,649,3,0,10,0.0,0.0,1,40,deviant,713.14
2314b920-3c56-48a6-b359-2b569f225c09,confirm order,2024-03-11 10:49:13,649,3,0,10,0.08,0.08,2,43,deviant,713.14
2314b920-3c56-48a6-b359-2b569f225c09,send invoice,2024-03-11 10:49:15,649,3,0,10,0.03,0.12,3,43,deviant,713.14
23561581-54e0-4055-81ef-f97135739ca8,check availability,2024-03-11 10:58:55,658,3,0,10,0.0,0.0,1,356,deviant,1310.04
23561581-54e0-4055-81ef-f97135739ca8,confirm order,2024-03-11 10:59:00,659,3,0,10,0.08,0.08,2,361,deviant,1310.04
238ae316-9230-4946-9afe-3073ae2d71aa,check availability,2023-12-07 18:11:40,1091,12,3,18,0.0,0.0,1,47,regular,0.0
238ae316-9230-4946-9afe-3073ae2d71aa,confirm order,2023-12-07 18:11:42,1091,12,3,18,0.03,0.03,2,49,regular,0.0
238ae316-9230-4946-9afe-3073ae2d71aa,send invoice,2023-12-07 18:11:51,1091,12,3,18,0.15,0.18,3,60,regular,0.0
238f8550-2d37-4f2f-9910-16b11ef5a6cd,check availability,2023-12-08 02:25:12,145,12,4,2,0.0,0.0,1,197,regular,0.0
238f8550-2d37-4f2f-9910-16b11ef5a6cd,confirm order,2023-12-08 02:25:18,145,12,4,2,0.1,0.1,2,200,regular,0.0
238f8550-2d37-4f2f-9910-16b11ef5a6cd,send invoice,2023-12-08 02:25:24,145,12,4,2,0.1,0.2,3,210,regular,0.0
23edcef2-bd68-4ee7-abf1-3b1c8d455e3a,check availability,2023-12-07 18:11:59,1091,12,3,18,0.0,0.0,1,64,regular,0.0
23edcef2-bd68-4ee7-abf1-3b1c8d455e3a,confirm order,2023-12-07 18:12:05,1092,12,3,18,0.1,0.1,2,70,regular,0.0
23edcef2-bd68-4ee7-abf1-3b1c8d455e3a,send invoice,2023-12-07 18:12:08,1092,12,3,18,0.05,0.15,3,74,regular,0.0
240138c7-fcb3-4787-9964-e948dd8a50d3,check availability,2023-12-07 18:11:28,1091,12,3,18,0.0,0.0,1,37,regular,0.0
240138c7-fcb3-4787-9964-e948dd8a50d3,confirm order,2023-12-07 18:11:34,1091,12,3,18,0.1,0.1,2,41,regular,0.0
240138c7-fcb3-4787-9964-e948dd8a50d3,send invoice,2023-12-07 18:11:39,1091,12,3,18,0.08,0.18,3,44,regular,0.0
2416506a-2d41-40cd-81b8-0e108ec1a635,check availability,2023-12-08 02:26:25,146,12,4,2,0.0,0.0,1,278,regular,0.0
2416506a-2d41-40cd-81b8-0e108ec1a635,reject order,2023-12-08 02:26:27,146,12,4,2,0.03,0.03,2,284,regular,0.0
24577a42-8980-4f4c-8dbb-7534e588e0bb,check availability,2023-12-07 18:11:54,1091,12,3,18,0.0,0.0,1,61,regular,0.0
24577a42-8980-4f4c-8dbb-7534e588e0bb,reject order,2023-12-07 18:11:56,1091,12,3,18,0.03,0.03,2,59,regular,0.0
24795115-b5db-47c6-8db0-eca9debe7851,check availability,2024-03-11 10:55:22,655,3,0,10,0.0,0.0,1,236,regular,0.0
24795115-b5db-47c6-8db0-eca9debe7851,reject order,2024-03-11 10:55:27,655,3,0,10,0.08,0.08,2,239,regular,0.0
24de52b3-68f0-48bf-a473-b593c7a27e48,check availability,2024-03-11 10:57:21,657,3,0,10,0.0,0.0,1,298,deviant,125.05
24de52b3-68f0-48bf-a473-b593c7a27e48,confirm order,2024-03-11 10:57:22,657,3,0,10,0.02,0.02,2,298,deviant,125.05
25073fe7-7e4a-4481-80a1-473e395a68e8,check availability,2023-12-08 02:26:24,146,12,4,2,0.0,0.0,1,274,deviant,1570.06
25073fe7-7e4a-4481-80a1-473e395a68e8,confirm order,2023-12-08 02:26:28,146,12,4,2,0.07,0.07,2,283,deviant,1570.06
25073fe7-7e4a-4481-80a1-473e395a68e8,send invoice,2023-12-08 02:26:30,146,12,4,2,0.03,0.1,3,281,deviant,1570.06
2531e8da-5fe9-4064-9068-53137e020c9d,check availability,2023-12-08 02:51:37,171,12,4,2,0.0,0.0,1,309,deviant,713.18
2531e8da-5fe9-4064-9068-53137e020c9d,confirm order,2023-12-08 02:51:41,171,12,4,2,0.07,0.07,2,311,deviant,713.18
2531e8da-5fe9-4064-9068-53137e020c9d,send invoice,2023-12-08 02:51:45,171,12,4,2,0.07,0.13,3,313,deviant,713.18
2578f3fd-ff96-4a11-88ef-05ad7ac57254,check availability,2024-03-11 10:53:54,653,3,0,10,0.0,0.0,1,193,regular,0.0
2578f3fd-ff96-4a11-88ef-05ad7ac57254,reject order,2024-03-11 10:53:59,653,3,0,10,0.08,0.08,2,195,regular,0.0
